Structure	acname	activity
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(C)c4)C3)o2)cc1	IC50	11.176453228349015
Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc(C(C)N3CCCC3)cnc12	IC50	13.284882306902103
Cc1c(NC(=O)c2ccc(-c3ccc(Cl)cc3)cc2)ccc2cc(CN3CCCC3)cnc12	IC50	14.837161805496255
Cc1c(NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc2cc(CN3CCCC3)cnc12	IC50	13.284882306902103
COc1ccc(-c2ccc(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3C)cc2)cc1	IC50	14.450388830400243
Cc1c(NC(=O)c2ccc(-c3ccccc3)cc2)ccc2cc(CN3CCCC3)cnc12	IC50	13.227723893062155
Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc(CN3CCCC3)cnc12	IC50	13.227723893062155
Cc1c(NC(=O)CCCC(=O)c2ccc(F)cc2)ccc2cc(CN3CCCC3)cnc12	IC50	12.356895535264757
Cc1c(NC(=O)CCCCc2ccc(F)cc2)ccc2cc(CN3CCCC3)cnc12	IC50	12.652359748158593
Cc1nc2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2c1C	IC50	9.433483923290392
Cc1c(C2CC2)nc2ccc(-n3ncc(OCc4ccc(Cl)cc4)cc3=O)cn12	IC50	9.115030192171858
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Br)cc4)cc3=O)cn12	IC50	11.585496157805064
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(C(C)C)cc4)cc3=O)cn12	IC50	8.334871634622283
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(C(F)(F)F)cc4)cc3=O)cn12	IC50	9.408791310700021
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)cn12	IC50	10.680016342035124
Cc1c(C#N)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12	IC50	6.907755278982137
CC(=O)c1nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn2c1C	IC50	6.907755278982137
Cc1c(C(=O)C2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12	IC50	6.907755278982137
Cc1c(C(=O)N(C)C)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12	IC50	6.907755278982137
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12	IC50	10.48330604778907
Cc1c(CC#N)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12	IC50	8.679712120914012
Cc1c(CO)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12	IC50	6.907755278982137
COCc1nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn2c1C	IC50	6.907755278982137
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn12	IC50	10.48330604778907
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccccn4)cc3=O)cn12	IC50	8.804875263868018
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4cccs4)cc3=O)cn12	IC50	8.947976107508692
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccncc4)cc3=O)cn12	IC50	6.907755278982137
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4cccnc4)cc3=O)cn12	IC50	6.907755278982137
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4cncnc4)cc3=O)cn12	IC50	6.907755278982137
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4csc(C(F)(F)F)c4)cc3=O)cn12	IC50	11.107460356862065
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4csc(Cl)c4)cc3=O)cn12	IC50	10.871071578797833
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccsc4)cc3=O)cn12	IC50	9.826526511399999
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cn4)cc3=O)cn12	IC50	10.871071578797833
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)nc3=O)cn12	IC50	8.87386813535497
Cc1c(C2CC2)nc2ccc(-n3ccc4oc(-c5ccc(Cl)cc5)cc4c3=O)cn12	IC50	10.077840939680906
Cc1c(C2CC2)nc2ccc(-n3cnc(OCc4ccc(Cl)cc4)cc3=O)cn12	IC50	8.87386813535497
Cc1c(C2CC2)nc2ncc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)cn12	IC50	6.907755278982137
Cc1c(C2CC2)nc2cnc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)cn12	IC50	10.031320924046012
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)nn12	IC50	7.875339305243843
Cc1c(C(=O)NC2CCN(Cc3ccc4c(c3)OCO4)CC2)oc2cc(Cl)ccc2c1=O	IC50	13.122363377404328
Cc1nc(N2CCC(N)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	IC50	7.402051600796917
Cc1nc(N2CCC(N)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	IC50	9.433483923290392
Cc1nc(N2CCC(N3CCCC3)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12	IC50	9.421061403291835
Cc1nc(N2CCC(N3CCCC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	IC50	9.028018815182229
Cc1c2cc(-n3ccc(OCc4cc(C(F)(F)F)cs4)cc3=O)ccc2nn1C	IC50	9.511445464760104
Cc1c2cc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)ccc2nn1C	IC50	10.26016249647486
Cc1c2cc(-n3ccc(OCc4ccc(F)cc4)cc3=O)ccc2nn1C	IC50	9.115030192171858
Cc1c2cc(-n3ccc(OCc4ccc(C(F)(F)F)s4)cc3=O)ccc2nn1C	IC50	8.679712120914012
Cc1c2cc(-n3ccc(OCc4csc(C(F)(F)F)c4)cc3=O)ccc2nn1C	IC50	9.315700887634009
Cc1c2cc(-n3ccc(OCc4csc(C(F)(F)F)n4)cc3=O)ccc2nn1C	IC50	8.377431249041079
Cc1c2cc(-n3ccc(OCc4nc(C(F)(F)F)cs4)cc3=O)ccc2nn1C	IC50	8.947976107508692
Cc1c2cc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)ccc2nn1C1CC1	IC50	10.319002996497794
Cc1c2cc(-n3ccc(OCc4ccc(F)cc4)cc3=O)ccc2nn1C1CC1	IC50	10.054310442270712
Cc1c2cc(-n3ccc(OCc4csc(C(F)(F)F)c4)cc3=O)ccc2nn1C1CC1	IC50	9.446062705497253
COc1cc(N2Cc3ccc(-c4cc(C)ccc4C)nc3C2=O)ccc1OCCN1CCCC1	IC50	8.111728083308073
COc1nn(-c2cccc(C)c2)c(=O)c(Cl)c1Cl	IC50	5.7763531674910364
Cc1cccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2cccc(F)c2)c1	IC50	11.86960040890896
Cc1cc(N2CCOCC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	IC50	9.903487552536127
COc1ccc2nc(NCCCNCc3ccsc3)cc(C)c2c1	IC50	11.107460356862065
COc1ccc2nc(N[C@H]3CC[C@H](NCc4ccsc4)C3)cc(C)c2c1	IC50	9.688376172919183
COc1ccc2nc(N[C@H]3C[C@@H]4C[C@H]3[C@@H](NCc3ccsc3)C4)cc(C)c2c1	IC50	10.26016249647486
COc1ccc2nc(N[C@H]3C[C@H]4C[C@@H]3[C@@H](NCc3ccsc3)C4)cc(C)c2c1	IC50	7.904713913923747
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4cccc(OC(F)(F)F)c4)C3)nc2c1	IC50	11.107460356862065
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4cccc5nsnc45)C3)nc2c1	IC50	11.512925464970229
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4cn(C)nc4C)C3)nc2c1	IC50	8.633727007672189
COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5ccc(C#N)cc45)C3)nc2c1	IC50	10.151948911834628
COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5ccc(OCc6ccccc6)cc45)C3)nc2c1	IC50	9.433483923290392
COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5cc(C#N)ccc45)C3)nc2c1	IC50	9.04482593349861
COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5c4ccc4cccnc45)C3)nc2c1	IC50	9.552830680922959
COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5cccnc45)C3)nc2c1	IC50	9.396669950167675
Cc1cc(=O)oc2cc(OC(=O)c3ccccc3)ccc12	IC50	3.1279616570175706
Cc1ccc2c(c1)nc(C(C)(C)O)n2C1CCC(NCC2Cc3ccc(F)cc3C2)CC1	IC50	7.446466106237663
Cc1ccc2c(c1)nc(C(C)(C)O)n2C1CCC(NC[C@H]2Cc3ccc(C#N)cc3C2)CC1	IC50	8.59867443328412
CO[C@@H]1CN(C[C@H]2Cc3ccc(Br)cc3C2)CC[C@H]1n1c(C(C)(C)O)nc2cc(C)ccc21	Ki	11.512925464970229
CO[C@@H]1CN(C[C@H]2Cc3ccc(C#N)cc3C2)CC[C@H]1n1c(C(C)(C)O)nc2cc(C)ccc21	Ki	12.716898269296165
Cc1ccc2c(c1)nc(C)n2C1CCC(NC2Cc3ccc(Cl)cc3C2)CC1	IC50	5.948405057647535
Cc1ccc2c(c1)nc(C)n2C1CCC(NCC2Cc3ccc(C(F)(F)F)cc3C2)CC1	IC50	7.487573774235079
Cc1ccc2c(c1)nc(C)n2C1CCC(NCC2Cc3ccc(Cl)cc3C2)CC1	IC50	9.772459290129724
Cc1ccc2c(c1)nc(C)n2C1CCC(NCC2Cc3ccccc3C2)CC1	IC50	7.986564940354067
Cc1ccc2c(c1)nc(C)n2C1CCC(NC[C@H]2Cc3ccc(Br)cc3C2)CC1	IC50	9.903487552536127
Cc1ccc2c(c1)nc(C)n2C1CCC(NC[C@H]2Cc3ccc(C#N)cc3C2)CC1	IC50	11.250561200502737
CO[C@@H]1CN(CC2Cc3ccccc3C2)CC[C@H]1n1c(C)nc2cc(C)ccc21	Ki	9.965362956254216
CO[C@@H]1CN(C[C@@H]2Cc3ccc(NC(=O)C(C)C)cc3C2)CC[C@H]1n1c(C)nc2cc(C)ccc21	Ki	10.381523353479128
CO[C@@H]1CN(C[C@H]2Cc3ccc(Br)cc3C2)CC[C@H]1n1c(C)nc2cc(C)ccc21	IC50	10.819778284410283
Cc1ccc2c(c1)nc(C)n2[C@H]1CC[C@H](NC[C@H]2Cc3ccc(Br)cc3C2)C1	IC50	7.66277786326017
CO[C@@H]1CN(C[C@H]2Cc3ccc(C#N)cc3C2)CC[C@H]1n1c(C(C)(C)O)nc2cc(C)c(F)cc21	Ki	14.508657738524219
Cc1cc2cc(CN3CCCC3)cnc2cc1NC(=O)c1ccc(-c2ccc(F)cc2)cc1	IC50	13.553146293496782
Cc1ccc(C2(CNC(=O)Nc3cc(Cl)cc(Cl)c3)CCN(C)CC2)cc1	IC50	8.111728083308073
Cc1ccc(-c2cc3ncn([C@H]4CCN(C(=O)N(C)[C@H]5CCN(C)C5)C4)c(=O)c3s2)cc1	Ki	11.107460356862065
Cc1ccc(-c2ccc(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3C)cc2)cc1	IC50	13.815510557964274
Cc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN3CCCC3)=C4)cc2)cc1	IC50	12.940041820610373
Cc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN(C)C)C4)cc2)cc1	IC50	11.330603908176274
Cc1ccc(-c2ccc(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3)cc2)cc1	IC50	13.027053197600004
COc1cc(N2Cc3ccc(-c4ccc(C)cc4)nc3C2=O)ccc1OCCN1CCCC1	IC50	9.433483923290392
Cc1ccc(-c2ccc(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3)cn2)cc1	IC50	10.92513880006811
Cc1ccc(C2CCN(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3)CC2)cc1	IC50	10.680016342035124
CC(=O)Nc1cccc(C2CCN(CCCNc3nc4ccccc4n3-c3ccc(C)cc3)CC2)c1	IC50	9.372859301473957
Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2cccc(F)c2)cc1	IC50	10.319002996497794
Cc1ccc(S(=O)(=O)CN(Cc2ccccc2)CS(=O)(=O)c2ccc(C)cc2)cc1	Ki	4.892852258439873
COc1cc(N2Cc3ccc(-c4ccccc4C)nc3C2=O)ccc1OCCN1CCCC1	IC50	6.868534565828855
Cc1nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cc2n1C	IC50	9.641123288068638
Cc1nc2cc(C#N)ccc2n1C1CCC(NCC2Cc3ccc(Cl)cc3C2)CC1	IC50	9.484777217677943
Cc1nc2cc(F)ccc2n1C1CCC(NC[C@H]2Cc3ccc(C#N)cc3C2)CC1	IC50	12.716898269296165
CC1CCCCN1CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1	Ki	11.107460356862065
CC1CCCN1CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1	Ki	11.042921835724492
CCC(=O)Nc1cc(C(=O)NCCN2CCCC2)ccc1Oc1ccc(C)c(C)c1	IC50	6.907755278982137
CCC(=O)Nc1cccc([C@]23CC[C@@H](N(CCCN4CCN(C)CC4)C(=O)Nc4ccc(F)c(Cl)c4)[C@H]2C3)c1	Ki	12.684108446473173
CCC(C(=O)NCCCN1CCC(c2cccc(NC(=O)C(C)C)c2)CC1)(c1ccccc1)c1ccccc1	IC50	8.568486485803788
CCc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCN(CC)CC	Ki	9.901090427936406
CCc1c(NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc2cc(CN3CCCC3)cnc12	IC50	9.210340371976182
CCc1nc2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2c1C	IC50	9.028018815182229
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N[C@@H](C)C(C)C)C4)C3)cc2)cc1	Ki	12.429216196844383
CCc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN(C)C)C4)cc2)cc1	IC50	10.770988120240851
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NC5CCOCC5)C4)C3)s2)cc1	Ki	13.122363377404328
CCc1ccc(-c2ccc3c(n2)C(=O)N(c2ccc(OCCN4CCCC4)c(OC)c2)C3)cc1	IC50	9.903487552536127
CCc1ccccc1-c1ccc2c(n1)C(=O)N(c1ccc(OCCN3CCCC3)c(OC)c1)C2	IC50	6.214608098422191
CCc1nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cc2n1C	IC50	10.177924398237888
CCCc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN(C)C)C4)cc2)cc1	IC50	8.468403027246806
CCCc1ccc(-c2ccc3c(n2)C(=O)N(c2ccc(OCCN4CCCC4)c(OC)c2)C3)cc1	IC50	8.468403027246806
CCCc1nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cc2n1C	IC50	10.151948911834628
CCCCC(=O)Nc1ccc(C(=O)Nc2ccc3cc(CN4CCCC4)cnc3c2C)cc1	IC50	10.349774655164548
CCCCc1ccc(-c2ccc3c(n2)C(=O)N(c2ccc(OCCN4CCCC4)c(OC)c2)C3)cc1	IC50	5.885304351279592
CCCCCC(=O)c1ccc(C(=O)Nc2ccc3cc(CN4CCCC4)cnc3c2C)cc1	IC50	8.679712120914012
CCCCCC(C(=O)NCCCN1CCC(c2cccc(NC(=O)C(C)C)c2)CC1)(c1ccccc1)c1ccccc1	Ki	11.675444394468004
CCCCOc1ccc(C(=O)N(C)[C@@H]2Cc3ccc([C@H]4CCCN4)cc3C2)cc1	IC50	8.274247012805848
CCCCOc1ccc(C(=O)Nc2ccc3cc(CN4CCCC4)cnc3c2C)cc1	IC50	13.122363377404328
CCCCOc1ccc(C(=O)N(C)[C@@H]2Cc3ccc(CN4C[C@@H]5CC[C@H]4C5)cc3C2)nc1	IC50	8.662218963466495
CCCCOc1ccc(C(=O)N(C)[C@@H]2Cc3ccc(CNCC4(C)CCOCC4)cc3C2)nc1	IC50	8.825077971185538
CCCCOc1ccc(C(=O)N(C)[C@@H]2Cc3ccc(CNC[C@@H]4CCCO4)cc3C2)nc1	IC50	8.547652398900945
CCCCS(=O)(=O)c1ccc(C(=O)Nc2ccc3cc(CN4CCCC4)cnc3c2C)cc1	IC50	6.437751649736401
CCCn1nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)cc2c1C	IC50	8.468403027246806
CCCn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)cc21	IC50	9.115030192171858
CCCN1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1	IC50	14.98669353946722
CCN(C)Cc1ccc2c(c1)C[C@H](N(C)C(=O)c1ccc(OCC3CC3)cc1)C2	IC50	8.825077971185538
CCN(CC)C(=O)C1CCCN(C(=O)CC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C1	IC50	10.20459264532005
CCN(CC)C(=O)N1CCC(CCC(=O)Nc2ccc(F)c(F)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1	Ki	10.008848068193954
CCN(CC)C(=O)N1CCC2(CC1)CC2(c1ccc(-c2cccc(C#N)c2)cc1)c1nc2cc(F)c(C(F)(F)F)cc2[nH]1	Ki	8.417347856446522
CCN(CC)CCN(C)c1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	IC50	11.042921835724492
CCN(CC)CCNc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	IC50	11.898587945782213
CCN(CC)CCOc1ccc(N(C)C(=O)c2ccc(-c3ccccc3)cc2)cc1OC	Ki	10.822281414628401
CCN(CC)CCOc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1C(C)=O	Ki	10.361720726182948
CCN(CC)CCOc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1C(C)O	Ki	8.289300933079824
CCN(CC)CCOc1ccc(C#Cc2ncc(-c3ccc(OC)cc3)cn2)cc1	IC50	8.811564252018815
CCN(CC)CCOc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	IC50	11.928440908931893
CCN(CCO)CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1	Ki	11.417615285165903
CCn1nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)cc2c1C	IC50	8.87386813535497
CCn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)cc21	IC50	10.289150033348113
CCN1CCC2(CC1)c1ccc(-c3cccc(C#N)c3)cc1CCN2CC(=O)Nc1cc(Cl)cc(Cl)c1	Ki	10.177924398237888
CCOC(=O)C(C)On1c(-c2ccccc2)nc2ccc([N+](=O)[O-])cc21	IC50	4.1444596036539485
CCOC(=O)N1CCC(CCC(=O)Nc2ccc(F)c(F)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1	Ki	8.298057661499566
CCS(=O)(=O)C[C@@H](O)COc1ccc(-n2cnn3cc(-c4ccc(Cl)cc4)cc3c2=O)cc1OC	Ki	13.41004544985611
CCS(=O)(=O)C[C@@H](O)COc1ccc(-n2cnn3cc(-c4ccc(Cl)cn4)cc3c2=O)cc1OC	Ki	11.652187532303737
CCS(=O)(=O)C[C@@H](O)COc1ccc(-n2cnn3cc(-c4ncc(Cl)cn4)cc3c2=O)cc1OC	Ki	10.680016342035124
CCS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1	Ki	10.770988120240851
CC[C@H](C)NCc1ccc2c(c1)C[C@H](N(C)C(=O)c1ccc(OCC3CC3)cc1)C2	IC50	8.52724352726974
CN(C)C(=O)N1CCC2(CC1)CC2(c1ccc(-c2cccc(C#N)c2)cc1)c1nc2cc(F)c(C(F)(F)F)cc2[nH]1	Ki	10.349774655164548
CN(C)c1nc(NC2CCC(NC(=O)c3ccc(F)c(F)c3)CC2)nc2ccccc12	IC50	11.701667589567107
CN(C)C1CCN(c2ccc(NC(=O)C#Cc3ccccc3)cc2)C1	IC50	4.605170185988091
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(F)c4)C3)o2)cc1	IC50	11.107460356862065
CN(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1	IC50	12.822258784953991
CN(C)Cc1ccc(/C=C2\NC(=O)N(c3ccc(Oc4ccccc4)cc3)C2=O)cc1	Ki	7.983628080680758
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)cc4)C3)o2)cc1	IC50	11.250561200502737
CN(C)Cc1ccc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2n1	IC50	14.116615650748196
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4cccc(Cl)c4)cc3)ccc2C1	IC50	8.421883011611913
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)ccc2C1	IC50	7.875339305243843
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(C(=O)O)cc4)cc3)ccc2C1	IC50	8.377431249041079
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ccc2C1	IC50	6.6453910145146455
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)ccc2C1	IC50	11.736069016284437
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(F)cc4)cc3)ccc2C1	IC50	10.903159893349335
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(N)cc4)cc3)ccc2C1	IC50	7.957577403480815
COc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN(C)C)C4)cc2)cc1	IC50	10.724468104605958
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccccc4)cc3)ccc2C1	IC50	9.261633666363734
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccccc4Cl)cc3)ccc2C1	IC50	10.680016342035124
CN(C)CC1CCc2cc(NC(=O)c3cccc(-c4ccccc4)c3)ccc2C1	IC50	4.605170185988091
CN(C)CC1CCc2cc(NC(=O)c3ccccc3-c3ccccc3)ccc2C1	IC50	4.605170185988091
CN(C)CC1CCc2cc(NC(=O)Nc3ccc(Oc4ccccc4)cc3)ccc2C1	IC50	11.512925464970229
CN(C)CC1CCc2cc(NCc3ccc(-c4ccccc4)cc3)ccc2C1	IC50	6.907755278982137
CN(C)CC1CCc2cc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)ccc2C1	IC50	6.907755278982137
CN(C)CC1CCc2cc(OC(=O)c3ccc(-c4ccccc4)cc3)ccc2C1	IC50	8.180720954795024
CN(C)CC1CNc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2O1	IC50	12.652359748158593
CN(C)CC1COc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2O1	IC50	11.774290229104636
CN(C)CCC(CNC(=O)Nc1ccc(F)c(Cl)c1)c1ccc(-c2cccc(C#N)c2)cc1	IC50	13.835713265281793
CN(C)CCC(CNC(=O)Nc1cc(F)cc(F)c1)c1ccc(-c2cccc(C#N)c2)cc1	IC50	13.943343929474159
CN(C)CCC(CNC(=O)Nc1cccc(F)c1)c1ccc(-c2cccc(C#N)c2)cc1	IC50	13.633189001170319
CN(C)CCC(CNC(=O)Nc1ccccc1)c1ccc(-c2cccc(C#N)c2)cc1	IC50	12.859999112936837
CN(C)CCNCc1ccc(/C=C2\NC(=O)N(c3ccc(Oc4ccccc4)cc3)C2=O)cc1	Ki	7.254479892067701
CN(C)C[C@@H]1COc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2O1	IC50	12.652359748158593
CN(C)C[C@H]1COc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2O1	IC50	10.596634733096073
CN(C)S(=O)(=O)N1CCC2(CC1)c1ccc(-c3cccc(C#N)c3)cc1CCN2CC(=O)Nc1cc(Cl)cc(Cl)c1	Ki	6.907755278982137
CN(C)[C@H]1CCN(c2ccc(N3Cc4cn(-c5ccc(Cl)cc5)nc4C3=O)cn2)C1	Ki	14.172185501903007
CN(C(=O)COc1cccc(Cl)c1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1	IC50	9.12416267573513
CN(CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)C1(c2ccc(-c3cccc(C#N)c3)cc2)CCN(C2CCCC2)CC1	Ki	11.042921835724492
CN(CC(=O)Nc1ccc(F)c(C(F)(F)F)c1)C1(c2ccc(-c3cccc(C#N)c3)cc2)CCN(C2CCCC2)CC1	Ki	10.92513880006811
CN(CC(=O)Nc1ccc(F)c(Cl)c1)C1(c2ccc(-c3cccc(C#N)c3)cc2)CCN(C2CCCC2)CC1	Ki	12.429216196844383
CN(CC(=O)Nc1cc(Cl)cc(Cl)c1)C1(c2ccc(-c3cccc(C#N)c3)cc2)CCN(C2CCCC2)CC1	Ki	11.618285980628055
CN(CC(=O)Nc1cc(F)cc(F)c1)C1(c2ccc(-c3cccc(C#N)c3)cc2)CCN(C2CCCC2)CC1	Ki	12.02375108873622
CN(CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1)c1ccccc1	IC50	10.819778284410283
CON(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1	IC50	7.875339305243843
CN(CCc1ccccc1)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1	IC50	11.330603908176274
CN(CCCN1CCC2(CC1)OCc1ccccc12)C(=O)C(c1ccc(F)c(F)c1)n1ccnn1	IC50	13.17365667179188
CN(CCCN1CCC2(CC1)OCc1ccccc12)C(=O)C(c1ccc(F)c(F)c1)n1cncn1	IC50	12.750799820971846
CN(CCCN1CCC2(CC1)OCc1ccccc12)C(=O)C(c1ccc(F)c(F)c1)N1CCCC1=O	IC50	12.822258784953991
CN(CCCN1CCC2(CC1)OCc1ccccc12)C(=O)C(c1ccccc1)c1ccc(F)c(F)c1	IC50	13.815510557964274
CN(CCCN1CCC2(CC1)OCc1cc(F)ncc12)C(=O)C(c1ccc(F)c(F)c1)n1cccn1	IC50	13.553146293496782
CN(CCOc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1)Cc1ccccc1	IC50	12.480509491231935
CN(C(=O)c1ccc(OC[C@@H]2CCCO2)cc1)[C@@H]1Cc2ccc(CN3CC4CCC3CC4)cc2C1	IC50	8.381788554410035
